app_id,name,release_date,price_usd,discount_pct,is_discounted,is_free,review_score_pct,total_reviews,estimated_owners,peak_24h_players,steam_official_genres,steam_tags,steam_store_features,steam_developer,steam_publisher,steam_supported_os,steam_interface_languages,steam_subtitle_languages,steam_audio_languages,steam_minimum_ram_gb,steam_minimum_storage_gb,steam_metacritic_score,steam_dlc_count,steam_age_rating_system,steam_age_rating_value
558990,Opus Magnum,2017-12-07,19.99,0,0,0,99,5304,159120,139,"[""Indie"", ""Simulation""]","[""Puzzle"", ""Programming"", ""Automation"", ""Indie"", ""Simulation"", ""Logic"", ""Singleplayer"", ""Steampunk"", ""Great Soundtrack"", ""Difficult"", ""Building"", ""2D"", ""Sandbox"", ""Hex Grid"", ""Casual""]","[""Single-player"", ""Steam Achievements"", ""Steam Workshop"", ""Steam Cloud"", ""Steam Leaderboards"", ""Includes level editor"", ""Family Sharing""]","[""Zachtronics""]","[""Zachtronics""]","[""Windows"", ""Mac"", ""Linux""]","[""English"", ""French"", ""German"", ""Japanese"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Korean"", ""Turkish"", ""Ukrainian"", ""Portuguese - Portugal"", ""Czech"", ""Polish""]",[],[],4.0,0.5859375,90.0,1.0,ESRB,Teen
633230,NARUTO TO BORUTO: SHINOBI STRIKER,2023-06-29,19.99,0,0,0,75,42356,1270680,255,"[""Action""]","[""Anime"", ""Character Customization"", ""Multiplayer"", ""Action"", ""Fighting"", ""Ninja"", ""Co-op"", ""PvP"", ""Open World"", ""RPG"", ""Third Person"", ""Massively Multiplayer"", ""Controller"", ""Adventure"", ""Singleplayer"", ""Team-Based"", ""Online Co-Op"", ""MMORPG"", ""Strategy"", ""MOBA""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""Partial Controller Support"", ""Family Sharing""]","[""Soleil Ltd.""]","[""Bandai Namco Entertainment""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Korean"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Portuguese - Brazil"", ""Spanish - Latin America""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Korean"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Portuguese - Brazil"", ""Spanish - Latin America""]","[""English"", ""Japanese""]",4.0,40.0,,88.0,ESRB,Teen
3642000,Space Warlord Baby Trading Simulator,2026-01-29,19.99,0,0,0,98,378,11340,0,"[""Simulation""]","[""Strategy"", ""Simulation"", ""Roguelite"", ""Gambling"", ""Crime"", ""Economy"", ""Management"", ""Roguelike"", ""Anime"", ""3D"", ""Funny"", ""Horror"", ""Singleplayer"", ""Pixel Graphics"", ""Capitalism"", ""Story Rich"", ""Cute"", ""Indie"", ""Visual Novel"", ""Arcade""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Strange Scaffold""]","[""Frosty Pop"", ""Strange Scaffold""]","[""Windows""]","[""English""]",[],[],4.0,2.0,,0.0,DEJUS,14
3008740,Winter Burrow,2025-11-12,19.99,0,0,0,94,2261,67830,0,"[""Adventure"", ""Casual"", ""Indie"", ""Simulation""]","[""Cozy"", ""Exploration"", ""Crafting"", ""Survival"", ""Cute"", ""Nature"", ""Building"", ""Base Building"", ""Life Sim"", ""2D"", ""Cooking"", ""Relaxing"", ""Casual"", ""Hand-drawn"", ""Simulation"", ""Resource Management"", ""Atmospheric"", ""Adventure"", ""Singleplayer"", ""Cartoon""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Pine Creek Games""]","[""Noodlecake""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Danish"", ""Japanese"", ""Korean"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Portuguese - Brazil""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Danish"", ""Japanese"", ""Korean"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Portuguese - Brazil""]",[],8.0,10.0,,1.0,DEJUS,14
590830,s&box,2026-04-28,0.0,0,0,1,0,0,0,0,"[""Action"", ""Adventure"", ""Casual"", ""Indie"", ""Racing"", ""Simulation"", ""Sports"", ""Strategy""]","[""Sandbox"", ""Game Development"", ""Building"", ""Casual"", ""Action"", ""Shooter"", ""3D Platformer"", ""FPS"", ""3D"", ""Third-Person Shooter"", ""First-Person"", ""Stylized"", ""Third Person"", ""Funny"", ""PvP"", ""Base Building"", ""Character Customization"", ""Combat"", ""Level Editor"", ""Crafting""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""LAN PvP"", ""Co-op"", ""Online Co-op"", ""LAN Co-op"", ""Steam Trading Cards"", ""Steam Workshop"", ""In-App Purchases"", ""Includes level editor"", ""Family Sharing""]","[""Facepunch Studios""]","[""Facepunch Studios""]","[""Windows""]","[""English""]",[],"[""English""]",16.0,12.0,,0.0,DEJUS,14
221680,Rocksmith® 2014 Edition REMASTERED LEARN & PLAY,2024-12-19,9.99,0,0,0,76,15222,456660,683,"[""Casual"", ""Simulation""]","[""Music"", ""Education"", ""Rhythm"", ""Simulation"", ""Rock Music"", ""Casual"", ""Family Friendly"", ""Tutorial"", ""Moddable"", ""Software"", ""Arcade"", ""Singleplayer"", ""Multiplayer"", ""Co-op"", ""Local Co-Op"", ""Great Soundtrack"", ""Addictive"", ""Local Multiplayer"", ""Anime"", ""Open World""]","[""Single-player"", ""Multi-player"", ""Shared/Split Screen"", ""Steam Achievements"", ""Steam Trading Cards"", ""In-App Purchases"", ""Partial Controller Support"", ""Steam Cloud"", ""Steam Leaderboards""]","[""Ubisoft - San Francisco"", ""Ubisoft - Osaka""]","[""Ubisoft""]","[""Windows""]","[""English"", ""German"", ""French"", ""Italian"", ""Spanish - Spain"", ""Japanese""]","[""English"", ""German"", ""French"", ""Italian"", ""Spanish - Spain"", ""Japanese""]","[""English"", ""German"", ""French"", ""Italian"", ""Spanish - Spain"", ""Japanese""]",2.0,12.0,,836.0,ESRB,Teen
386940,Ultimate Chicken Horse,2016-03-04,14.99,0,0,0,95,39645,1189350,350,"[""Action"", ""Casual"", ""Indie""]","[""Multiplayer"", ""Party"", ""Funny"", ""Local Co-Op"", ""Platformer"", ""Party Game"", ""PvP"", ""Local Multiplayer"", ""Level Editor"", ""4 Player Local"", ""Precision Platformer"", ""Online Co-Op"", ""Competitive"", ""Casual"", ""Family Friendly"", ""Parkour"", ""2D"", ""Cute"", ""Action"", ""2D Platformer""]","[""Multi-player"", ""PvP"", ""Online PvP"", ""Shared/Split Screen PvP"", ""Co-op"", ""Online Co-op"", ""Shared/Split Screen Co-op"", ""Shared/Split Screen"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Includes level editor"", ""Remote Play on TV"", ""Remote Play Together"", ""Family Sharing""]","[""Clever Endeavour Games""]","[""Clever Endeavour Games""]","[""Windows"", ""Mac"", ""Linux""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Swedish"", ""Traditional Chinese"", ""Turkish"", ""Czech""]",[],"[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Swedish"", ""Traditional Chinese"", ""Turkish"", ""Czech""]",2.0,2.0,,1.0,ESRB,Everyone 10+
1874170,Shredders,2022-03-16,17.99,40,1,0,92,3635,109050,68,"[""Action"", ""Simulation"", ""Sports""]","[""Sports"", ""Snowboarding"", ""Realistic"", ""Multiplayer"", ""Singleplayer"", ""Open World"", ""Physics"", ""Nature"", ""Character Customization"", ""3D"", ""Third Person"", ""Controller"", ""Atmospheric"", ""Simulation"", ""Indie"", ""Action"", ""Online Co-Op"", ""Co-op"", ""Arcade"", ""VR""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Remote Play on TV"", ""Family Sharing""]","[""FoamPunch""]","[""FoamPunch""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese""]","[""English""]",8.0,15.0,,15.0,DEJUS,l
1989270,Slay the Princess — The Pristine Cut,2023-10-23,17.99,0,0,0,94,28545,856350,134,"[""Adventure"", ""Indie"", ""RPG"", ""Simulation""]","[""Visual Novel"", ""Choices Matter"", ""Psychological Horror"", ""Story Rich"", ""Horror"", ""Choose Your Own Adventure"", ""Hand-drawn"", ""Romance"", ""Lore-Rich"", ""Point & Click"", ""Interactive Fiction"", ""First-Person"", ""Singleplayer"", ""Dating Sim"", ""Simulation"", ""CRPG"", ""Dark Humor"", ""Adventure"", ""Comic Book"", ""RPG""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Narrated Game Menus"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Black Tabby Games""]","[""Black Tabby Games"", ""Serenity Forge""]","[""Windows"", ""Mac"", ""Linux""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese""]","[""English""]",4.0,13.0,90.0,2.0,ESRB,Mature 17+
2627260,NINJA GAIDEN 4,2025-10-20,69.99,0,0,0,81,7296,218880,0,"[""Action"", ""Adventure""]","[""Action"", ""Hack and Slash"", ""Adventure"", ""Ninja"", ""Gore"", ""Violent"", ""Action-Adventure"", ""Singleplayer"", ""3D"", ""Spectacle fighter"", ""Difficult"", ""Character Action Game"", ""Third Person"", ""Cyberpunk"", ""Great Soundtrack"", ""Sci-fi"", ""Fast-Paced"", ""Swordplay"", ""Sexual Content"", ""Story Rich""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""PlatinumGames Inc. / Team NINJA / KOEI TECMO GAMES CO., LTD.""]","[""Xbox Game Studios""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Portuguese - Brazil""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Portuguese - Brazil""]","[""English"", ""Japanese""]",16.0,100.0,,1.0,ESRB,Mature 17+
2828860,The Forever Winter,2024-09-24,19.49,35,1,0,42,19790,593700,379,"[""Action"", ""Early Access""]","[""Early Access"", ""Extraction Shooter"", ""PvE"", ""Post-apocalyptic"", ""Looter Shooter"", ""Third-Person Shooter"", ""Horror"", ""Difficult"", ""Dystopian"", ""Third Person"", ""Shooter"", ""Gun Customization"", ""Sci-fi"", ""Mechs"", ""Character Customization"", ""Choices Matter"", ""Action"", ""Tactical"", ""Co-op"", ""Team-Based""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Partial Controller Support"", ""Family Sharing""]","[""Fun Dog Studios""]","[""Fun Dog Studios""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Ukrainian""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Ukrainian""]","[""English""]",16.0,60.0,,6.0,DEJUS,14
1281220,Task Force Admiral - Vol.1: American Carrier Battles,2026-01-27,39.99,0,0,0,91,430,12900,0,"[""Action"", ""Simulation"", ""Strategy"", ""Early Access""]","[""Early Access"", ""Naval"", ""Tactical"", ""Military"", ""Naval Combat"", ""Historical"", ""Simulation"", ""RTS"", ""Strategy"", ""World War II"", ""PvE"", ""Action RTS"", ""Grand Strategy"", ""Vehicular Combat"", ""Management"", ""Realistic"", ""Real Time Tactics"", ""3D"", ""Education"", ""Real-Time""]","[""Single-player"", ""Family Sharing""]","[""Drydock Dreams Games""]","[""MicroProse Software""]","[""Windows""]","[""English""]","[""English""]","[""English""]",6.0,10.0,,0.0,DEJUS,l
2208920,Assassin's Creed Valhalla,2022-12-06,59.99,0,0,0,67,37550,1126500,1379,"[""Action"", ""Adventure"", ""RPG""]","[""Open World"", ""Action-Adventure"", ""Vikings"", ""RPG"", ""Naval"", ""Exploration"", ""Mythology"", ""Historical"", ""Multiple Endings"", ""Assassins"", ""Singleplayer"", ""Third Person"", ""Base Building"", ""Action"", ""Medieval"", ""Adventure"", ""Stealth"", ""Realistic"", ""Violent"", ""Story Rich""]","[""Single-player"", ""Steam Achievements"", ""In-App Purchases"", ""Narrated Game Menus"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Partial Controller Support"", ""HDR available""]","[""Ubisoft Montreal""]","[""Ubisoft""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Simplified Chinese"", ""Traditional Chinese"", ""Korean"", ""Spanish - Latin America"", ""Japanese"", ""Polish"", ""Portuguese - Brazil"", ""Russian""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Simplified Chinese"", ""Traditional Chinese"", ""Korean"", ""Spanish - Latin America"", ""Japanese"", ""Polish"", ""Portuguese - Brazil"", ""Russian""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Portuguese - Brazil"", ""Russian""]",8.0,160.0,,4.0,ESRB,Mature 17+
1151640,Horizon Zero Dawn™ Complete Edition,2020-08-07,0.0,0,0,1,83,95170,2855100,700,"[""Action"", ""Adventure"", ""RPG""]","[""Open World"", ""Adventure"", ""Female Protagonist"", ""Singleplayer"", ""Story Rich"", ""RPG"", ""Action"", ""Post-apocalyptic"", ""Sci-fi"", ""Robots"", ""Third Person"", ""Exploration"", ""Beautiful"", ""Atmospheric"", ""Action RPG"", ""Archery"", ""Hunting"", ""Great Soundtrack"", ""Stealth"", ""Dinosaurs""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Cloud"", ""Remote Play on Tablet"", ""Family Sharing""]","[""Guerrilla""]","[""PlayStation Publishing LLC""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Danish"", ""Dutch"", ""Finnish"", ""Japanese"", ""Korean"", ""Norwegian"", ""Polish"", ""Portuguese - Portugal"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Danish"", ""Dutch"", ""Finnish"", ""Japanese"", ""Korean"", ""Norwegian"", ""Polish"", ""Portuguese - Portugal"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Polish"", ""Portuguese - Portugal"", ""Portuguese - Brazil"", ""Russian"", ""Spanish - Latin America""]",8.0,100.0,,0.0,ESRB,Teen
3654560,Plants vs. Zombies™: Replanted,2025-10-23,19.99,0,0,0,77,5586,167580,0,"[""Strategy""]","[""Tower Defense"", ""Local Multiplayer"", ""Zombies"", ""Local Co-Op"", ""Retro"", ""Casual"", ""Remake"", ""Comedy"", ""Singleplayer"", ""Cartoony"", ""Strategy"", ""Minigames"", ""Artificial Intelligence"", ""Cartoon"", ""Funny"", ""Cute"", ""Old School"", ""Co-op"", ""PvP"", ""Multiplayer""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Shared/Split Screen PvP"", ""Co-op"", ""Shared/Split Screen Co-op"", ""Shared/Split Screen"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Remote Play Together"", ""Family Sharing""]","[""PopCap Games"", ""The Lost Pixels""]","[""Electronic Arts""]","[""Windows""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Traditional Chinese""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Traditional Chinese""]",[],4.0,4.0,,0.0,ESRB,Everyone 10+
233860,Kenshi,2018-12-06,29.99,0,0,0,95,92579,2777370,5412,"[""Action"", ""Indie"", ""RPG"", ""Simulation"", ""Strategy""]","[""Open World"", ""Immersive Sim"", ""Party-Based RPG"", ""Real Time Tactics"", ""RTS"", ""Base Building"", ""Action RPG"", ""Sandbox"", ""Strategy RPG"", ""Swordplay"", ""Stealth"", ""Management"", ""Building"", ""Survival"", ""Crafting"", ""Post-apocalyptic"", ""Character Customization"", ""Samurai"", ""RPG"", ""Simulation""]","[""Single-player"", ""Steam Trading Cards"", ""Steam Workshop"", ""Includes level editor"", ""Family Sharing""]","[""Lo-Fi Games""]","[""Lo-Fi Games""]","[""Windows""]","[""English"", ""Spanish - Spain"", ""Portuguese - Brazil"", ""Japanese"", ""German"", ""Russian"", ""French"", ""Simplified Chinese"", ""Korean""]","[""English"", ""Spanish - Spain"", ""Portuguese - Brazil"", ""Japanese"", ""German"", ""Russian"", ""French"", ""Simplified Chinese"", ""Korean""]","[""English"", ""Spanish - Spain"", ""Portuguese - Brazil"", ""Japanese"", ""German"", ""Russian"", ""French"", ""Simplified Chinese"", ""Korean""]",6.0,14.0,75.0,1.0,DEJUS,16
1672970,Minecraft Dungeons,2021-09-22,19.99,0,0,0,84,14498,434940,260,"[""Action"", ""Adventure"", ""RPG""]","[""Dungeon Crawler"", ""Hack and Slash"", ""Adventure"", ""Action"", ""RPG"", ""Action RPG"", ""Loot"", ""Action-Adventure"", ""Exploration"", ""Top-Down"", ""Isometric"", ""Arcade"", ""Colorful"", ""Multiplayer"", ""Voxel"", ""Fantasy"", ""Cute"", ""Family Friendly"", ""Atmospheric"", ""Funny""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Shared/Split Screen Co-op"", ""Shared/Split Screen"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Family Sharing""]","[""Mojang Studios"", ""‪Double Eleven""]","[""Xbox Game Studios""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Portugal"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Portugal"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Traditional Chinese""]","[""English"", ""French"", ""German"", ""Japanese"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Traditional Chinese""]",8.0,6.0,,12.0,ESRB,Everyone 10+
1677350,EA SPORTS™ PGA TOUR™,2023-04-06,6.99,90,1,0,73,1998,59940,77,"[""RPG"", ""Sports""]","[""Sports"", ""RPG"", ""Co-op"", ""Local Co-Op"", ""Golf"", ""Local Multiplayer"", ""Multiplayer"", ""Online Co-Op"", ""Singleplayer""]","[""Multi-player"", ""PvP"", ""Online PvP"", ""Shared/Split Screen PvP"", ""Co-op"", ""Online Co-op"", ""Shared/Split Screen Co-op"", ""Shared/Split Screen"", ""Full controller support"", ""In-App Purchases"", ""Remote Play Together""]","[""Electronic Arts - Tiburon""]","[""Electronic Arts""]","[""Windows""]","[""English""]",[],"[""English""]",8.0,100.0,,1.0,ESRB,Everyone
47810,Dragon Age: Origins - Ultimate Edition,2010-10-26,7.49,75,1,0,75,27622,828660,394,"[""RPG""]","[""RPG"", ""Fantasy"", ""Story Rich"", ""Choices Matter"", ""Singleplayer"", ""Party-Based RPG"", ""Real-Time with Pause"", ""Character Customization"", ""Adventure"", ""Dark Fantasy"", ""Multiple Endings"", ""Strategy"", ""Dragons"", ""Female Protagonist"", ""Classic"", ""Open World"", ""Tactical"", ""Moddable"", ""Romance"", ""Dwarves""]","[""Single-player"", ""Family Sharing""]","[""BioWare""]","[""Electronic Arts""]","[""Windows""]","[""English"", ""Italian"", ""Spanish - Spain"", ""German""]","[""English"", ""Italian"", ""Spanish - Spain"", ""German""]","[""English""]",1.0,20.0,91.0,0.0,ESRB,Mature 17+
2407830,Trash Goblin,2025-05-28,9.99,50,1,0,82,1288,38640,129,"[""Casual"", ""Simulation""]","[""Cozy"", ""Shop Keeper"", ""Time Management"", ""Wholesome"", ""Relaxing"", ""Crafting"", ""Life Sim"", ""Casual"", ""Simulation"", ""Singleplayer"", ""Colorful"", ""Cute"", ""First-Person"", ""Decorating"", ""Family Friendly"", ""Lore-Rich"", ""Fantasy"", ""Organizing"", ""Cleaning"", ""Puzzle""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Cloud"", ""Family Sharing""]","[""Spilt Milk Studios Ltd""]","[""Spilt Milk Studios Ltd"", ""Gamersky Games""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Japanese"", ""Korean"", ""Simplified Chinese"", ""Thai"", ""Traditional Chinese"", ""Hungarian""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Japanese"", ""Korean"", ""Simplified Chinese"", ""Thai"", ""Traditional Chinese"", ""Hungarian""]",[],2.0,3.0,,8.0,DEJUS,l
1338490,AFTERBLAST,2025-11-26,14.99,0,0,0,80,159,4770,0,"[""Action"", ""Indie"", ""Early Access""]","[""Early Access"", ""FPS"", ""Online Co-Op"", ""Action Roguelike"", ""Roguelite"", ""Co-op"", ""Action"", ""Roguelike"", ""Shooter"", ""Multiplayer"", ""Looter Shooter"", ""Indie"", ""First-Person"", ""Bullet Hell"", ""Boomer Shooter"", ""Singleplayer"", ""Difficult"", ""Arcade"", ""Combat"", ""Fantasy""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""Full controller support"", ""Steam Cloud"", ""Steam Leaderboards"", ""Family Sharing""]","[""Lumino Games""]","[""Lumino Games""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Portuguese - Portugal"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Turkish"", ""Danish"", ""Dutch"", ""Finnish"", ""Hungarian"", ""Norwegian"", ""Swedish"", ""Ukrainian""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Portuguese - Portugal"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Turkish"", ""Danish"", ""Dutch"", ""Finnish"", ""Hungarian"", ""Norwegian"", ""Swedish"", ""Ukrainian""]","[""English""]",4.0,6.0,,0.0,DEJUS,10
429050,Feed and Grow: Fish,2016-01-08,14.99,0,0,0,82,19724,591720,189,"[""Action"", ""Indie"", ""Simulation"", ""Early Access""]","[""Simulation"", ""Underwater"", ""Survival"", ""Multiplayer"", ""Early Access"", ""Action"", ""Open World"", ""Indie"", ""Singleplayer"", ""Adventure"", ""Colorful"", ""Sandbox"", ""Funny"", ""Fishing"", ""Co-op"", ""Atmospheric"", ""Realistic"", ""Cute"", ""Strategy"", ""Moddable""]","[""Single-player"", ""Multi-player"", ""Steam Achievements"", ""Partial Controller Support"", ""Family Sharing""]","[""Old B1ood""]","[""Greens s.r.o.""]","[""Windows""]","[""English""]",[],[],4.0,2.0,,0.0,,
851850,DRAGON BALL Z: KAKAROT,2020-01-16,19.99,0,0,0,94,43043,1291290,264,"[""Action"", ""RPG""]","[""Action"", ""RPG"", ""Anime"", ""Open World"", ""Fighting"", ""Singleplayer"", ""Multiplayer"", ""Story Rich"", ""Adventure"", ""JRPG"", ""Controller"", ""Action RPG"", ""Fantasy"", ""Beat 'em up"", ""Third Person"", ""Dragons"", ""Atmospheric"", ""Character Customization"", ""Difficult"", ""Great Soundtrack""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Cloud"", ""Remote Play on Phone"", ""Remote Play on Tablet"", ""Remote Play on TV"", ""Family Sharing""]","[""CyberConnect2 Co. Ltd.""]","[""Bandai Namco Entertainment Inc.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Thai""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Thai""]","[""English"", ""Japanese""]",4.0,36.0,73.0,13.0,ESRB,Teen
